Campaign ID,Ad group ID,Keyword ID,Keyword / Placement,Criteria Type,Impressions,Clicks,Cost
177849140,9851203580,14400098019,decoder tv sat hd,Keyword,0,0,0
124397060,4511767700,20581758699,decoder tivusat hd,Keyword,0,0,0
124397060,5503054220,33930072158,samsung galaxy note lte,Keyword,0,0,0
166058180,9082561100,8531464271,guida tv domani,Keyword,0,0,0
124397060,5503054220,409340321,antenne tv,Keyword,0,0,0
166058300,9082562780,27411146562,gossipday.it,Placement,0,0,0
177849260,9860712020,62074648580,www.ilmessaggero.it/SPETTACOLI/MUSICA/morgan_x_factor_ripiego_finale/notizie/403985.shtml,Placement,0,0,0
177849140,9851203100,14186269352,smart card tivusat,Keyword,0,0,0
124397060,4511767700,6377562945,www sat tv,Keyword,0,0,0
177849140,9851203460,61383422900,rai hd programmazione,Keyword,0,0,0
177849140,9851203460,18769825722,canali rai in hd,Keyword,0,0,0
213596180,15118173380,950487807,televisori hd,Keyword,0,0,0
124397060,4511767460,48323730860,giallo canale satellitare,Keyword,0,0,0
124397060,4511767460,29232473139,dtt sat,Keyword,0,0,0
629570633,31453200860,188701130420,olimpiadi hd,Keyword,0,0,0
124397060,4511767700,39565522620,tvsat prezzi,Keyword,0,0,0
166058180,9082561700,1053522862,programmi digitale terrestre,Keyword,0,0,0
124397060,4511768060,395943221,tv digitale,Keyword,0,0,0
166058300,9082562300,29556880202,questaseratv.it,Placement,0,0,0
177849260,9860712260,2411525155,Televisions,Vertical,0,0,0
177849140,9851203580,10794623874,decoder digitale satellitare hd,Keyword,0,0,0
124397060,4511767220,46468433060,tvsat gratis,Keyword,0,0,0
124397060,4511768300,326635118,digitale terrestre,Keyword,0,0,0
166058180,9082561700,3120022810,ripetitori digitale terrestre,Keyword,0,0,0
213353060,15110722580,46642437329,www.ansa.it/scienza/notizie/rubriche/tecnologie/tecnologie.shtml,Placement,0,0,0
213353060,15110722580,74547018140,www.hwupgrade.it/news/storage/samsung-in-arrivo-i-primi-ssd-con-v-nand-3d-per-il-mercato-pc-consumer_52513.html,Placement,0,0,0
124397060,4511767460,48928826420,euronix ricevitori digitali,Keyword,0,0,0
629570633,31453200860,145231337540,olimpiadi 2016 rio,Keyword,0,0,0
124397060,4511768060,4341040608,stasera in tv,Keyword,0,0,0
177849140,9851203220,1438757028,film alta definizione,Keyword,0,0,0
213353060,15110722220,15416645661,digitaleterrestrefacile.it,Placement,0,0,0
124397060,5503054220,10488712740,lte standard,Keyword,0,0,0
213596180,15118172660,72211616900,www.dgtvi.it cam,Keyword,0,0,0
629570633,31453200740,186332380580,rio olimpiadi,Keyword,0,0,0
213596180,15118173500,25633482,streaming on demand,Keyword,0,0,0
213353060,15110722700,74547134300,www.macitynet.it/os-x-10-10-yosemite-10-come-numero-delle-novita-importanti-incorpora/2,Placement,0,0,0
124397060,4511767700,47177592860,che canali si vedono con tv sat,Keyword,0,0,0
601207815,29004385940,171755472260,sorteggi europei 2016,Keyword,0,0,0
124397060,4511767700,46468999820,decoder big sat golden,Keyword,0,0,0
213353060,15110722580,74547022820,www.liberoquotidiano.it/news/italia/11625901/La-gelosia-di-Scajola-per-lady.html,Placement,0,0,0
177849140,9851203100,14397281649,tivusat decoder,Keyword,0,0,0
124397060,4511767460,46648485380,programmi tvsat,Keyword,0,0,0
166058180,9082561220,60882215540,programmi tv teletricolore,Keyword,0,0,0
177849260,9860712260,28953242080,www.techzilla.it,Placement,0,0,0
213596180,15118173500,72211614500,deejay tv on demand,Keyword,0,0,0
124397060,4511767220,46468433180,tvsuat,Keyword,0,0,0
124397060,4511767220,46468425620,canali tv sat in streaming,Keyword,0,0,0
629570633,31453200860,12855154352,prossime olimpiadi,Keyword,0,0,0
166058180,9082561220,12215582525,in tv stasera,Keyword,0,0,0
166058180,9082561460,19586701513,programmi tv digitale stasera,Keyword,0,0,0
124397060,4511767460,49538455460,misuratore segnale tv sat digitale terrestre dvb t,Keyword,0,0,0
124397060,4511767220,13469177357,tivusat,Keyword,0,0,0
166120940,9082895300,1833128875,informazione.it,Placement,0,0,0
124397060,4511767700,25051420195,decoder satellitare mediaset premium,Keyword,0,0,0
124397060,4511767220,46468429700,su tv sat ci sono trasmissioni dei lottologi,Keyword,0,0,0
124397060,4511767460,49417989782,miscelatori sat digitale terrestre,Keyword,0,0,0
124397060,4511768060,22093697752,programi tv,Keyword,0,0,0
124397060,4511768300,44178943948,ricezione la7 digitale terrestre,Keyword,0,0,0
213353060,15110722220,19784034120,super-sat.net,Placement,0,0,0
124397060,4511767700,424537001,scheda tv sat,Keyword,0,0,0
166058180,9082561220,59901214313,programmi tv top crime,Keyword,0,0,0
124397060,4511768300,3120029530,copertura digitale terrestre la7,Keyword,0,0,0
166058180,9082561460,1564863802,programmi tv ieri,Keyword,0,0,0
124397060,4511767460,48323730620,frequenze tv sat digitale terrestre la7 provincia di potenza,Keyword,0,0,0
124397060,4511767460,13072856470,ricevitore satellitare digitale terrestre,Keyword,0,0,0
124397060,4511768060,47700113420,super canale 47 programmi,Keyword,0,0,0
166058300,9082562900,11681410810,teleblog.it,Placement,0,0,0
629570633,31453200860,68969297775,olimpiadi 2016,Keyword,0,0,0
177849140,9851203100,17591317083,decoder satellitare tivusat,Keyword,0,0,0
124397060,4511767700,22911189824,www tv sat it,Keyword,0,0,0
124397060,4511767460,19966472,sat tv,Keyword,0,0,0
213353060,15110722460,21509258617,programmitvstasera.it,Placement,0,0,0
124397060,4511767700,48928795460,transponder per satellite hotbird,Keyword,0,0,0
124397060,5503054220,24806131186,lte and 4g,Keyword,0,0,0
166058180,9082561700,60881966540,copertura segnale mediaset premium a trebisacce,Keyword,0,0,0
166058180,9082561460,2038429325,programmi tv domenica,Keyword,0,0,0
124397060,4511767700,47178705980,decoder satellitare cobra tigre,Keyword,0,0,0
124397060,4511768300,30860803653,copertura rai digitale terrestre,Keyword,0,0,0
213596180,15118173500,44159230348,sky it ondemand,Keyword,0,0,0
177849140,9851203220,938022015,alta definizione,Keyword,0,0,0
213353060,15110722220,26914249226,forum.italysat.it,Placement,0,0,0
213596180,15118173500,37040237957,infinity on demand,Keyword,0,0,0
124397060,4511767700,46468999940,dtr3376r decoder,Keyword,0,0,0
124397060,4511768060,12738199832,for you tv,Keyword,0,0,0
124397060,4511767700,49351697780,sintonizzazione tv sat,Keyword,0,0,0
124397060,4511768060,49799405060,canale 50 digitale terrestre programmazione,Keyword,0,0,0
166120940,9082895780,28851777736,liberoquotidiano.it,Placement,0,0,0
124397060,4511768060,46953006140,digitale terrestre diretta streaming,Keyword,0,0,0
124397060,4511767220,28677620,tvsat,Keyword,0,0,0
177849140,9851203820,8030991520,miglior decoder satellitare,Keyword,0,0,0
213596180,15118173020,10836129263,decoder digitale terrestre prezzi,Keyword,0,0,0
166058180,9082561700,13506658897,digitale terrestre programmi tv,Keyword,0,0,0
601207815,29004385940,171755470100,europei 2016 qualificazioni,Keyword,0,0,0
213353060,15110722700,21348300404,www.pianetatech.it,Placement,0,0,0
124397060,4511767700,102063420,eutelsat,Keyword,0,0,0
166120940,9082895300,351431547,libero.it,Placement,0,0,0
213353060,15110722220,453207749,digital-forum.it,Placement,0,0,0
601207815,29052242780,173763724820,"+europei +uhd",Keyword,0,0,0
177849140,9851203700,5815147626,decoder digitale terrestre hdmi,Keyword,0,0,0
124397060,4511767700,48928795700,www tivu sat com,Keyword,0,0,0
124397060,4511768300,5520831966,ripetitori tv,Keyword,0,0,0
124397060,4511768300,20796035598,copertura digitale terrestre calabria,Keyword,0,0,0
124397060,4511767700,273882072,hotbird,Keyword,0,0,0
213353060,15110722580,373220877,hwupgrade.it,Placement,0,0,0
213596180,15118173500,22673883,music on demand,Keyword,0,0,0
213353060,15110722580,74547240140,www.liberoquotidiano.it/news/11625803/AnnoUno--da-Giulia-Innocenzi-l.html,Placement,0,0,0
177849260,9851204300,62075377220,www.leggo.it/SPETTACOLI/MUSICA/miley_cyrus_hot_babbo_natale_foto_video/notizie/393174.shtml,Placement,0,0,0
124397060,4511767460,46238660900,mediaworld antenne per digitale terrestre,Keyword,0,0,0
124397060,4511768060,48383943860,canale 77 digitale programmi,Keyword,0,0,0
177849140,9851203100,21667167338,tivusat cam,Keyword,0,0,0
124397060,4511767820,22651414378,amplificatori digitale terrestre,Keyword,0,0,0
166058300,9082562300,35969236396,programmazionesky.it,Placement,0,0,0
177849140,9851203460,18770331282,canali rai hd,Keyword,0,0,0
166058180,9082561100,19586699713,guida tv digitale terrestre oggi,Keyword,0,0,0
213596180,15118172660,28075227104,bollino gold dgtvi,Keyword,0,0,0
124397060,4511767820,41555342660,digitale terrestre problemi di ricezione,Keyword,0,0,0
213596180,15118173500,11737354747,rai com,Keyword,0,0,0
213353060,15110722580,74547019340,www.liberoquotidiano.it/gallery/11623232/I-bambini-lasciano-un-biglietto-agli.html,Placement,0,0,0
124397060,4511767460,29218502859,ricevitore digitale terrestre sat,Keyword,0,0,0
166058180,9082561220,62157007717,programmi tv canale 9,Keyword,0,0,0
124397060,4511767700,49799183900,i call tv sat,Keyword,0,0,0
124397060,4511768060,10879051164,stasera in tv digitale,Keyword,0,0,0
124397060,4511767220,46356969740,decoder tv sat prezzi bassi negozio,Keyword,0,0,0
124397060,4511767460,7260430149,programmi tv sat,Keyword,0,0,0
166058180,9082561460,1564862662,programmi tv domani,Keyword,0,0,0
124397060,4511767220,46468428140,palinsesto tvù,Keyword,0,0,0
213353060,15110722580,29414781220,www.ilsole24ore.com/tecnologie.shtml,Placement,0,0,0
166058300,9082563260,24916489647,italysat.it,Placement,0,0,0
177849140,9851203460,18774050562,rai 1 hd frequenza,Keyword,0,0,0
124397060,4511767220,46468434140,www super tivu,Keyword,0,0,0
124397060,4511767460,12792535462,ricevitore digitale terrestre satellitare,Keyword,0,0,0
124397060,4511767460,47700712220,iris mediaset satellite,Keyword,0,0,0
124397060,4511767700,39566118180,tv tv sat,Keyword,0,0,0
124397060,4511767700,29123378339,tvusat,Keyword,0,0,0
124397060,4511767220,46468429340,settimanale di piu tv,Keyword,0,0,0
124397060,4511767460,48323731940,t sat telelombardia,Keyword,0,0,0
177849140,9851203220,10713257943,filmati in hd,Keyword,0,0,0
177849140,9851203700,3511250268,decoder digitale terrestre hd,Keyword,0,0,0
124397060,4511768060,34149197607,guida tv giallo,Keyword,0,0,0
213353060,15110722580,74547020060,www.liberoquotidiano.it/news/11622920/L-abbraccio-di-Cristiano-Ronaldo-al.html,Placement,0,0,0
213353060,15110722580,74547016700,www.hwupgrade.it/news/apple/apple-annuncia-mac-os-x-yosemite-nuova-grafica-e-gestione-completa-di-iphone-da-mac_52559.html,Placement,0,0,0
601207815,29024697380,171755470340,europei satellite,Keyword,0,0,0
166058180,9082561460,2038439225,programmi tv domani sera,Keyword,0,0,0
124397060,4511767220,46468425380,can1850s tivù sat,Keyword,0,0,0
124397060,4511767460,395938661,ricevitore satellitare digitale,Keyword,0,0,0
166058180,9082561700,11921917829,antenna logaritmica,Keyword,0,0,0
177849140,9851203580,11509406490,decoder hd satellitare,Keyword,0,0,0
213596180,15118173500,11603218803,film on demand italia,Keyword,0,0,0
124397060,4511767220,100135278,sat2000,Keyword,0,0,0
124397060,4511767460,29215286,antenna parabolica,Keyword,0,0,0
124397060,4511767700,48654385536,decoder tv sat ebay,Keyword,0,0,0
213596180,15118173020,1430209151,miglior decoder digitale terrestre,Keyword,0,0,0
177849140,9851203100,15179679553,decoder satellitare tivù sat,Keyword,0,0,0
166058180,9082561820,282383567,digitale satellitare,Keyword,0,0,0
124397060,4511767700,15285352113,decoder digitale satellitare tivusat,Keyword,0,0,0
124397060,4511767460,48928826060,cos è tv sat,Keyword,0,0,0
213596180,15118173500,26599906780,trasmissioni rai 1,Keyword,0,0,0
124397060,4511767700,48928795580,tv sat canali criptati,Keyword,0,0,0
213353060,15110722580,74547021860,www.liberoquotidiano.it/news/11627979/M5s--il-clamoroso-scivolone-sul.html,Placement,0,0,0
177849140,9851203100,15209954222,smartcard tivusat,Keyword,0,0,0
124397060,4511767700,49351697540,ricevitore sat free,Keyword,0,0,0
124397060,4511768060,47178502700,programma per misurare segnale su antenne tv digitali,Keyword,0,0,0
124397060,4511767460,47178610460,canale 5 frequenze satellite,Keyword,0,0,0
124397060,4511767220,15209954222,smartcard tivusat,Keyword,0,0,0
124397060,4511767460,909414165,televisione digitale,Keyword,0,0,0
166058300,9082562900,29556880202,questaseratv.it,Placement,0,0,0
124397060,4511767700,26455545088,www tivu sat,Keyword,0,0,0
124397060,4511767700,49109759180,programma per tv satellitare gratis,Keyword,0,0,0
124397060,4511767700,118805437,idtv,Keyword,0,0,0
124397060,4511768300,48384159860,7 gold digitale terrestre,Keyword,0,0,0
213353060,15110721980,74546919140,www.volantinofacile.it/Supermedia/Volantino-Supermedia.html,Placement,0,0,0
124397060,4511767820,46646708420,telelombardia sul digitale terrestre canale,Keyword,0,0,0
177849140,9851203100,20581758699,decoder tivusat hd,Keyword,0,0,0
124397060,4511768060,10879031184,oggi in tv digitale,Keyword,0,0,0
166058180,9082561820,508622922,ricevitore digitale satellitare,Keyword,0,0,0
124397060,4511767460,48928826540,frequenza poker italia 24 per ricevitore satellitare,Keyword,0,0,0
124397060,4511767220,29231456139,decoder raisat,Keyword,0,0,0
177849140,9851203820,11716777600,decoder digitale terrestre e satellitare,Keyword,0,0,0
166058300,9082562300,41335785125,ascoltitv.it,Placement,0,0,0
177849140,20808955340,10836365783,scheda cam,Keyword,0,0,0
124397060,4511767220,46356970220,tivù sat and le migliori marche e prezzo,Keyword,0,0,0
124397060,4511767220,46468426220,decoder sagemcom tivusat,Keyword,0,0,0
177849140,9851203820,26028927586,decoder digitale terrestre satellitare prezzi,Keyword,0,0,0
166058180,9082561700,29019966450,ripetitori rai,Keyword,0,0,0
177849140,9851203460,47939839196,tivusat rai hd,Keyword,0,0,0
166058180,9082561460,53137970,programma tv,Keyword,0,0,0
601207815,29024697380,171755469860,europei 2016 calcio,Keyword,0,0,0
213353060,15110722580,74547577580,www.hwupgrade.it/news/periferiche/asus-proart-pa328q-4k-uhd-monitor-32-pollici-4k-per-utenti-esigenti_52555.html,Placement,0,0,0
124397060,4511768060,19112839444,film televisione,Keyword,0,0,0
124397060,4511767220,46237045580,sagemcom tv sat,Keyword,0,0,0
124397060,4511767460,13469415587,tivu sat,Keyword,0,0,0
124397060,4511768060,47178502580,canale 221 digitale terrestre programmi,Keyword,0,0,0
166058180,9082561460,10833637893,programmi tv ieri sera,Keyword,0,0,0
601207815,29004385940,171755470580,europei sky,Keyword,0,0,0
124397060,4511768060,17241730930,programmi canali digitale terrestre,Keyword,0,0,0
213353060,15110721980,74546918900,www.volantinofacile.it/Mediaworld/Punti_vendita_MW_sardegna.html,Placement,0,0,0
124397060,4511767220,46468430900,tivu laiv,Keyword,0,0,0
213353060,15110722580,74547018020,www.hwupgrade.it/news/storage/qnap-qgenie-un-nas-tascabile-che-fa-di-tutto_52593.html,Placement,0,0,0
124397060,4511767220,21667166618,smarcam tivusat,Keyword,0,0,0
124397060,4511767220,46468429940,super tivu it,Keyword,0,0,0
166120940,9082895180,57514938385,widemovie.it,Placement,0,0,0
124397060,4511767460,451306121,ricevitore satellitare fenner,Keyword,0,0,0
124397060,4511767700,48321988460,decoder tunisino,Keyword,0,0,0
124397060,4511767460,48928826660,italia 2 su decoder satellitare quale frequenza,Keyword,0,0,0
166120940,9082895900,60979826108,lagazzettadellospettacolo.it,Placement,0,0,0
124397060,4511768060,278071272,programmi tv digitale,Keyword,0,0,0
166058300,9082562180,13012195777,altadefinizione.hdblog.it,Placement,0,0,0
166058180,9082561460,1689927672,programmi tv sabato,Keyword,0,0,0
124397060,4511767220,46468430060,tele system ts9010hd tivù,Keyword,0,0,0
213596180,15118173500,1392857721,rai tv,Keyword,0,0,0
124397060,4511768060,47955052436,lista programmi digitale terrestre,Keyword,0,0,0
166058300,9082563260,48498540925,televisionet.tv,Placement,0,0,0
124397060,4511767460,395931851,decoder satellitare free,Keyword,0,0,0
177849260,9851204300,1233057357,ansa.it,Placement,0,0,0
213353060,15110722700,2316247227,www.gadgetblog.it,Placement,0,0,0
124397060,4511767700,55678165797,prezzi tv sat,Keyword,0,0,0
124397060,4511767460,1249443731,ricevitori digitali combo,Keyword,0,0,0
166120940,9082895300,14873813653,ilfattoquotidiano.it,Placement,0,0,0
177849140,9851203460,95370612740,canale 101 rai hd,Keyword,0,0,0
213596180,15118173500,35289564096,telecom tv on demand,Keyword,0,0,0
124397060,4511767700,29231456139,decoder raisat,Keyword,0,0,0
124397060,4511768300,4223791372,faito,Keyword,0,0,0
124397060,4511768300,22907543384,la7 digitale terrestre,Keyword,0,0,0
177849140,9851203220,1438757268,immagini alta definizione,Keyword,0,0,0
124397060,4511767460,14631801100,parabola per digitale terrestre,Keyword,0,0,0
177849140,9851203820,11509392810,decoder satellitare digitale terrestre,Keyword,0,0,0
177849140,20808955340,14394189969,cam per tv sat,Keyword,0,0,0
124397060,4511768060,1141113929,programmi tv digitale terrestre,Keyword,0,0,0
124397060,4511768300,15806366973,rai digitale terrestre copertura,Keyword,0,0,0
177849140,9851203460,4576684190,rai hd,Keyword,0,0,0
124397060,4511767220,15179679553,decoder satellitare tivù sat,Keyword,0,0,0
177849140,9851203580,14174028610,decoder digitale terrestre hd prezzi,Keyword,0,0,0
213353060,15110722580,74547022460,www.liberoquotidiano.it/news/economia/11625764/Bonus-Irpef--per-coprire-gli.html,Placement,0,0,0
177849140,9851203460,38107579710,canali hd rai,Keyword,0,0,0
124397060,4511768300,330078381,copertura digitale terrestre,Keyword,0,0,0
124397060,4511767220,23410175776,tv sat numero verde,Keyword,0,0,0
177849260,9860712020,61380525980,www.ilmessaggero.it/SPETTACOLI,Placement,0,0,0
124397060,4511767460,48323731820,super su satellite,Keyword,0,0,0
213353060,15110722580,11196272395,www.affaritaliani.it,Placement,0,0,0
166058180,9082561100,3200116885,guida tv digitale terrestre,Keyword,0,0,0
166058300,9082562180,48498540925,televisionet.tv,Placement,0,0,0
124397060,5503054220,13130863114,lte band,Keyword,0,0,0
166120940,9082895900,13098194954,youreporter.it,Placement,0,0,0
177849260,9860712260,2411546755,Communications Equipment,Vertical,0,0,0
213353060,15110722460,21528029176,www.guardatv.it/tv/live/boing-tv---video.htm,Placement,0,0,0
124397060,4511767220,46237046540,tv sat 2000 programmi,Keyword,0,0,0
124397060,4511767700,46237700540,come collegare un ricevitore satellitare alla tv,Keyword,0,0,0
124397060,4511767220,47178389780,www tivu pektra,Keyword,0,0,0
601207815,29024697380,171755471780,gironi qualificazioni europei 2016,Keyword,0,0,0
124397060,4511767220,46237046300,tv sat 2000,Keyword,0,0,0
124397060,4511767460,49352357300,radio italia su digitale terrestre satellitare,Keyword,0,0,0
177849140,9851203460,18692842242,frequenze rai hd,Keyword,0,0,0
601207815,29004385940,94155346048,qualificazione europei 2016,Keyword,0,0,0
166120940,9082895780,1233057357,ansa.it,Placement,0,0,0
124397060,4511767820,41555343500,problemi digitale terrestre samsung,Keyword,0,0,0
177849140,9851203460,51382188912,canale rai hd,Keyword,0,0,0
629570633,31453200860,68919928455,sky olimpiadi,Keyword,0,0,0
213353060,15110721980,74546919260,www.volantinofacile.it/Trony/Punti_vendita_trony_veneto.html,Placement,0,0,0
213596180,15118172660,11627296476,dgtvi copertura,Keyword,0,0,0
213596180,15118173500,12305215867,www rai tv it,Keyword,0,0,0
177849140,9851203460,95370613220,rai hd canale 101,Keyword,0,0,0
124397060,4511767700,282383567,digitale satellitare,Keyword,0,0,0
177849140,9851203820,968230361,decoder terrestre satellitare,Keyword,0,0,0
213596180,15118173500,1091266730,on demand film,Keyword,0,0,0
166058180,9082561820,370820961,tv digitale satellitare,Keyword,0,0,0
177849140,20808955340,13655257816,cam per televisore samsung,Keyword,0,0,0
124397060,4511767700,21386485750,decoder sat canali in chiaro,Keyword,0,0,0
124397060,4511767700,14678056907,www tv tv sat,Keyword,0,0,0
177849260,9860712020,62074648820,www.ilmessaggero.it/SPETTACOLI/TELEVISIONE/rosalinda_celentano_intervista_le_iene/notizie/386258.shtml,Placement,0,0,0
124397060,4511768300,46952681660,canale la7 digitale terrestre abruzzo,Keyword,0,0,0
124397060,4511767700,47700111980,decoder tivusat 2000,Keyword,0,0,0
124397060,4511767700,48575815801,acquisto smart card tv sat,Keyword,0,0,0
213353060,15110722580,74547018740,www.hwupgrade.it/news/telefonia/lg-g3-e-ufficiale-il-primo-quad-hd-in-un-mercato-in-full-hd_52465.html,Placement,0,0,0
124397060,4511767460,17211980442,decoder digitale terrestre tivusat,Keyword,0,0,0
166058180,9082561220,16766048111,stasera tv programmi,Keyword,0,0,0
124397060,4511767460,47700712940,ricevitore satellitare digitale philips,Keyword,0,0,0
124397060,4511768060,49539282860,canale digitale di la2,Keyword,0,0,0
177849140,9851203460,18769230402,rai 1 in hd,Keyword,0,0,0
213596180,15118173380,248712913,televisione digitale terrestre,Keyword,0,0,0
166058180,9082561220,56842195708,gol di serie a oggi,Keyword,0,0,0
124397060,4511767700,15102730727,www tivusat tv,Keyword,0,0,0
166058300,9082562180,11681320540,dimensionetv.com,Placement,0,0,0
213353060,15110722220,57608930185,totaltech.it,Placement,0,0,0
124397060,4511768300,1464715931,copertura digitale terrestre rai,Keyword,0,0,0
124397060,4511767700,15637501,decoder satellitare,Keyword,0,0,0
213353060,15110722580,74547026900,www.liberoquotidiano.it/news/sfoglio/11632839/Andrea-Scanzi---Guardate-come.html,Placement,0,0,0
213353060,15110722580,74547027980,www.liberoquotidiano.it/sondaggi/11627215/Sul-futuro-di-Forza-Italia-voi.html,Placement,0,0,0
124397060,5503054220,49797928220,filtro lte prezzo,Keyword,0,0,0
124397060,4511767700,11509392810,decoder satellitare digitale terrestre,Keyword,0,0,0
124397060,4511767220,17591317083,decoder satellitare tivusat,Keyword,0,0,0
124397060,4511767220,13385857990,decoder tivusat,Keyword,0,0,0
166058180,9082561460,131302791,programmi tv di oggi,Keyword,0,0,0
124397060,4511767220,38145539271,tv sat2000 diretta,Keyword,0,0,0
124397060,4511767220,46468428860,rtl tvù,Keyword,0,0,0
124397060,4511767700,46645976540,ricevitori satellitari samsung,Keyword,0,0,0
124397060,4511768060,28312942048,film di stasera,Keyword,0,0,0
213596180,15118173500,74902823300,vod serie tv italia,Keyword,0,0,0
166058180,9082561220,60882214700,programmi tv 15 novembre,Keyword,0,0,0
213353060,15110721980,74546918300,www.volantinofacile.it/Conad/Conad-Sicilia.html,Placement,0,0,0
213353060,15110722580,74547240500,www.liberoquotidiano.it/news/italia/11623392/Fabrizio-Corona-imprenditore-di-se-stesso.html,Placement,0,0,0
629570633,31453200740,59321353646,sky olimpiadi,Keyword,0,0,0
166058180,9082561220,49387698860,telenorba programmi tv,Keyword,0,0,0
213353060,15110722580,74547239420,www.ilmessaggero.it/TECNOLOGIA/HITECH/apple_wwdc_san_francisco_attesa_software_domotica/notizie/722785.shtml,Placement,0,0,0
124397060,4511767460,49538455580,tv sat frequenza rai yoyo,Keyword,0,0,0
166058180,9082561700,10836411053,digitale terrestre guida tv,Keyword,0,0,0
124397060,4511767820,36130105156,problemi di ricezione digitale terrestre,Keyword,0,0,0
124397060,4511768300,48384159980,digitale terrestre rai gulp,Keyword,0,0,0
124397060,4511767220,46468433540,we tivu,Keyword,0,0,0
124397060,4511768060,12209278594,guida programmi tv digitale terrestre,Keyword,0,0,0
124397060,4511768300,22910045144,www digitaleterrestre it,Keyword,0,0,0
124397060,4511768300,46645654340,antenna 3 frequenze digitale terrestre,Keyword,0,0,0
124397060,4511767700,30990914325,ferguson ariva 202e hd,Keyword,0,0,0
124397060,4511767220,46468431860,tv at tv,Keyword,0,0,0
629570633,31453200740,74582260712,olimpiadi brasile 2016,Keyword,0,0,0
124397060,4511767700,29124686939,decoder satellitari usati,Keyword,0,0,0
124397060,4511768300,17810862310,mappa copertura digitale terrestre,Keyword,0,0,0
124397060,4511768060,3605730822,programmi tv stasera,Keyword,0,0,0
166120940,9082895780,1833128875,informazione.it,Placement,0,0,0
166058180,9082561100,3200124985,guida tv digitale,Keyword,0,0,0
124397060,4511767340,47701427300,tutti i film di oggi sul digitale terrestre,Keyword,0,0,0
124397060,4511767940,49109003180,supernova canale digitale terrestre 14,Keyword,0,0,0
166120940,9082894940,24916489647,italysat.it,Placement,0,0,0
166120940,9082895540,50160523253,spettegolando.it,Placement,0,0,0
124397060,4511767340,33666601636,canali hard in chiaro,Keyword,0,0,0
124397060,4511767940,17222073373,cielo canale digitale terrestre,Keyword,0,0,0
124397060,4511767940,47178815060,tv oggi canale digitale 124,Keyword,0,0,0
124397060,4511767580,46951984460,canale 10 ostia digitale terrestre,Keyword,0,0,0
177849260,9851204180,20234214714,www.hwupgrade.it/forum/search.php,Placement,0,0,0
629570633,31944084380,188701130900,"+olimpiadi +tv +sat",Keyword,0,0,0
166120940,9082895060,45009283600,adessoin.tv,Placement,0,0,0
124397060,4511767340,10878838224,elenco canali digitale terrestre,Keyword,0,0,0
166058180,9082561340,13482234373,programmazione tv italiana,Keyword,0,0,0
124397060,4511767340,48760092712,frequenza la7,Keyword,0,0,0
124397060,4511767340,47701418900,canale 23 digitale terrestre,Keyword,0,0,0
177849260,9860712140,46642437329,www.ansa.it/scienza/notizie/rubriche/tecnologie/tecnologie.shtml,Placement,0,0,0
166058180,9082561940,18517436087,canali in chiaro digitale terrestre,Keyword,0,0,0
124397060,4511767340,46468863980,antene per tv,Keyword,0,0,0
124397060,4511767580,48298213100,canale 96 digitale terrestre,Keyword,0,0,0
124397060,4511767340,47701423100,frequenze digitali mediaset,Keyword,0,0,0
124397060,4511767340,47701425500,rock tv digitale terrestre,Keyword,0,0,0
124397060,4511767340,46468864700,tv digitale in streaming,Keyword,0,0,0
124397060,4511767580,49108643540,focus digitale terrestre streaming,Keyword,0,0,0
124397060,4511767580,46468519700,canali digitale terrestre streaming,Keyword,0,0,0
166058300,9082562540,17845497868,infooggi.it,Placement,0,0,0
124397060,4511767340,50524141220,canale 30 digitale terrestre streaming diretta,Keyword,0,0,0
124397060,4511767340,46646315300,ripetitori lazio,Keyword,0,0,0
124397060,5503054340,29629762,4g,Keyword,0,0,0
124397060,4511767340,46238130740,antenna tv digitale bianca,Keyword,0,0,0
166120940,9082895060,15050837702,staseraintv.com,Placement,0,0,0
166058300,9082563140,57514938385,widemovie.it,Placement,0,0,0
612348397,29463522380,173768308100,"+europei +4K",Keyword,0,0,0
124397060,4511767340,12217455926,youdem tv,Keyword,0,0,0
124397060,4511767340,48929051780,supertennis tv digitale terrestre frequenza,Keyword,0,0,0
166058180,9082561940,26396476168,elenco canali tv digitale terrestre,Keyword,0,0,0
177849140,13567120340,11978949700,diretta streaming calcio,Keyword,0,0,0
124397060,4511767340,15163270838,registrare programmi tv,Keyword,0,0,0
124397060,4511767340,47701428140,youdem tv digitale terrestre,Keyword,0,0,0
177849140,9851203340,12208412974,canali in hd,Keyword,0,0,0
166120940,9082896020,20266330366,tv.fanpage.it,Placement,0,0,0
124397060,4511767940,46238438300,canali digitale terrestre fiano romano,Keyword,0,0,0
124397060,4511767340,46238136620,top calcio 24 digitale terrestre,Keyword,0,0,0
124397060,4511767340,47701426820,telepace sul digitale terrestre,Keyword,0,0,0
124397060,4511767940,29473156181,repubblica tv digitale terrestre,Keyword,0,0,0
124397060,4511767580,46645583060,www canale rusesti dijitale terestre,Keyword,0,0,0
213596180,15118172780,400147001,tv alta definizione,Keyword,0,0,0
124397060,4511767580,47700891500,radio 105in tv diretta digitale terestre,Keyword,0,0,0
124397060,4511767940,18422270598,sintonizzazione canali digitale terrestre,Keyword,0,0,0
166058180,9082561340,254343858,programmazione televisiva,Keyword,0,0,0
177849140,13567120220,73075801932,mondiali brasile 2014 date,Keyword,0,0,0
